Date,BBRM.JK,BESS.JK,BSML.JK,BULL.JK,CANI.JK,HAIS.JK,HATM.JK,HITS.JK,IPCC.JK,MITI.JK,NELY.JK,PSSI.JK,RIGS.JK,SHIP.JK,SMDR.JK,SOCI.JK,TCPI.JK,TMAS.JK,TPMA.JK,WINS.JK
2022-04-14,50.0,484.0,1317.4617919921875,151.0,138.0,165.7094268798828,,930.0,465.5461120605469,179.2454071044922,250.56077575683594,476.6900939941406,340.0,954.3387451171875,334.7109069824219,212.0,9312.19921875,153.1421661376953,270.75567626953125,158.0
2022-04-18,50.0,494.0,1312.582275390625,156.0,143.0,163.9922332763672,,865.0,474.0882568359375,172.35134887695312,250.56077575683594,494.3453063964844,340.0,959.207763671875,327.6828308105469,216.0,9262.2685546875,151.8257598876953,273.7640686035156,161.0
2022-04-19,50.0,500.0,1307.7027587890625,157.0,142.0,162.27503967285156,,860.0,465.5461120605469,171.3665008544922,254.0897979736328,489.93145751953125,336.0,949.4696655273438,318.8978271484375,208.0,9212.3369140625,141.29449462890625,272.2598571777344,161.0
2022-04-20,50.0,515.0,1293.0643310546875,161.0,143.0,157.9820556640625,,875.0,474.0882568359375,172.35134887695312,254.0897979736328,459.034912109375,336.0,920.2551879882812,306.5987243652344,210.0,9362.130859375,136.46766662597656,267.7472839355469,163.0
2022-04-21,50.0,640.0,1283.305419921875,159.0,139.0,156.26486206054688,,835.0,478.3593444824219,167.42701721191406,257.6188049316406,467.8625183105469,330.0,944.6005859375,314.5052490234375,210.0,9437.0283203125,152.703369140625,270.75567626953125,167.0
2022-04-22,50.0,650.0,1527.27978515625,158.0,139.0,151.9718780517578,,940.0,474.0882568359375,163.48756408691406,266.44140625,472.2762756347656,334.0,949.4696655273438,328.5613708496094,208.0,9212.3369140625,175.52110290527344,269.2514953613281,166.0
2022-04-25,50.0,605.0,1429.6900634765625,156.0,139.0,151.9718780517578,,1175.0,465.5461120605469,159.548095703125,254.0897979736328,467.8625183105469,324.0,934.8624267578125,327.6828308105469,198.0,9087.5087890625,167.18386840820312,264.7388916015625,162.0
2022-04-26,50.0,565.0,1434.5694580078125,157.0,138.0,146.82028198242188,,1175.0,469.8172302246094,159.548095703125,250.56077575683594,463.4486999511719,324.0,973.8150634765625,321.5333251953125,197.0,9237.302734375,172.8883056640625,263.23468017578125,157.0
2022-04-27,50.0,530.0,1761.4952392578125,160.0,139.0,150.25466918945312,,1175.0,499.7147216796875,159.548095703125,255.8543243408203,472.2762756347656,340.0,954.3387451171875,330.3183898925781,199.0,9486.9599609375,169.81666564941406,266.2430725097656,161.0
2022-04-28,50.0,575.0,1707.82080078125,158.0,138.0,160.55784606933594,,1175.0,486.9015197753906,155.608642578125,255.8543243408203,489.93145751953125,364.0,968.9459838867188,351.40252685546875,193.0,9936.341796875,166.74505615234375,281.2850646972656,160.0
2022-05-09,50.0,600.0,1746.8568115234375,163.0,139.0,185.4571990966797,,1175.0,461.2750549316406,151.669189453125,285.85101318359375,591.4487915039062,390.0,968.9459838867188,439.253173828125,190.0,9536.890625,172.01068115234375,285.7976379394531,150.0
2022-05-10,50.0,600.0,1673.6644287109375,156.0,141.0,173.4368133544922,,1175.0,452.7329406738281,147.72972106933594,266.44140625,644.4143676757812,402.0,910.5170288085938,495.4775390625,188.0,9337.166015625,164.98985290527344,281.2850646972656,145.0
2022-05-11,50.0,610.0,1590.7130126953125,156.0,140.0,168.28521728515625,,1175.0,452.7329406738281,154.623779296875,266.44140625,657.65576171875,386.0,978.68408203125,467.3653564453125,189.0,9486.9599609375,165.86744689941406,282.7892761230469,148.0
2022-05-12,50.0,600.0,1483.3643798828125,153.0,133.0,176.8712158203125,,1175.0,435.6487121582031,190.0789337158203,259.3833312988281,613.517822265625,386.0,910.5170288085938,469.12237548828125,185.0,8837.8515625,163.67343139648438,276.7724609375,145.0
2022-05-13,50.0,575.0,1385.7745361328125,155.0,133.0,185.4571990966797,,1175.0,439.9197692871094,177.2756805419922,261.1478576660156,573.7936401367188,398.0,891.0407104492188,477.9074401855469,187.0,8588.1943359375,183.41957092285156,275.26824951171875,151.0
2022-05-17,50.0,575.0,1366.2567138671875,160.0,150.0,204.34634399414062,,1175.0,452.7329406738281,165.45730590820312,266.44140625,582.6212158203125,406.0,949.4696655273438,472.63641357421875,187.0,8737.98828125,197.46124267578125,273.7640686035156,155.0
2022-05-18,50.0,570.0,1551.67724609375,156.0,140.0,195.76036071777344,,1175.0,452.7329406738281,158.56324768066406,264.6768798828125,578.2074584960938,420.0,959.207763671875,463.8513488769531,189.0,8887.783203125,208.87013244628906,275.26824951171875,156.0
2022-05-19,50.0,585.0,1444.3284912109375,152.0,136.0,187.17437744140625,,1175.0,469.8172302246094,153.638916015625,268.2059020996094,560.55224609375,420.0,964.0768432617188,451.55224609375,188.0,8987.646484375,209.7477264404297,272.2598571777344,163.0
2022-05-20,50.0,580.0,1351.6182861328125,156.0,134.0,199.19476318359375,,1175.0,499.7147216796875,158.56324768066406,264.6768798828125,587.0350341796875,408.0,973.8150634765625,474.3934020996094,188.0,9162.4052734375,205.3596954345703,278.27667236328125,175.0
2022-05-23,50.0,560.0,1258.907958984375,160.0,139.0,192.3259735107422,,1175.0,508.2568054199219,162.50270080566406,262.9123840332031,591.4487915039062,408.0,978.68408203125,502.5056457519531,187.0,9037.5771484375,200.97166442871094,284.29345703125,195.0
2022-05-24,50.0,565.0,1175.9566650390625,163.0,135.0,199.19476318359375,,1175.0,521.0699462890625,159.548095703125,269.97039794921875,635.6692504882812,406.0,954.3387451171875,562.2440185546875,194.0,9736.6162109375,239.5863037109375,284.29345703125,194.0
2022-05-25,50.0,560.0,1175.9566650390625,152.0,135.0,216.36672973632812,,1175.0,529.612060546875,159.548095703125,291.1445617675781,608.031494140625,424.0,959.207763671875,546.430908203125,191.0,10086.1357421875,251.872802734375,285.7976379394531,192.0
2022-05-27,50.0,560.0,1200.3541259765625,155.0,134.0,221.518310546875,,1175.0,538.154296875,190.0789337158203,315.8477478027344,589.6062622070312,454.0,905.6480102539062,553.4590454101562,194.0,10585.44921875,270.3025207519531,321.8984069824219,191.0
2022-05-30,50.0,585.0,1117.40283203125,161.0,133.0,209.49795532226562,,1175.0,533.8831787109375,185.1545867919922,389.957275390625,626.4566650390625,494.0,944.6005859375,613.1974487304688,200.0,10934.96875,264.1592712402344,330.923583984375,196.0
2022-05-31,50.0,590.0,1171.0771484375,167.0,132.0,245.55905151367188,,1175.0,559.5095825195312,180.2302703857422,363.4895935058594,672.5196533203125,565.0,959.207763671875,614.9544067382812,200.0,11484.2138671875,279.0785827636719,320.39422607421875,185.0
2022-06-02,50.0,590.0,1234.510498046875,163.0,130.0,279.9029541015625,,1175.0,538.154296875,178.26052856445312,354.6670227050781,686.3385620117188,550.0,973.8150634765625,665.9077758789062,200.0,11134.6943359375,282.5889892578125,330.923583984375,185.0
2022-06-03,50.0,610.0,1317.4617919921875,169.0,130.0,262.73101806640625,,1175.0,538.154296875,185.1545867919922,331.7283630371094,741.6141357421875,550.0,959.207763671875,669.4218139648438,200.0,11284.48828125,266.7920837402344,364.0159606933594,186.0
2022-06-06,50.0,605.0,1229.6309814453125,168.0,130.0,255.86224365234375,,1175.0,542.42529296875,186.1447296142578,351.1380310058594,783.0708618164062,545.0,968.9459838867188,688.7489624023438,200.0,11284.48828125,269.4248962402344,370.0327453613281,204.0
2022-06-07,50.0,570.0,1146.6796875,161.0,128.0,243.84185791015625,,1175.0,550.9674682617188,175.25328063964844,333.49285888671875,755.4330444335938,540.0,978.68408203125,674.69287109375,204.0,11484.2138671875,257.1383972167969,353.486572265625,190.0
2022-06-08,50.0,540.0,1083.2464599609375,162.0,128.0,254.14505004882812,,1095.0,546.6964111328125,165.3519744873047,319.37677001953125,741.6141357421875,570.0,973.8150634765625,669.4218139648438,200.0,11584.0771484375,242.21913146972656,329.41937255859375,185.0
2022-06-09,50.0,515.0,1117.40283203125,165.0,129.0,240.407470703125,,1020.0,546.6964111328125,166.34210205078125,305.2606506347656,700.157470703125,570.0,968.9459838867188,641.3096923828125,200.0,10885.0380859375,236.9534912109375,306.8564453125,182.0
2022-06-10,50.0,490.0,1112.5233154296875,157.0,126.0,231.8214874267578,,950.0,529.612060546875,163.3717041015625,301.7316589355469,690.9448852539062,555.0,973.8150634765625,627.2535400390625,200.0,11234.5576171875,230.8102569580078,290.31024169921875,191.0
2022-06-13,50.0,510.0,1039.3309326171875,149.0,123.0,223.23550415039062,,885.0,512.52783203125,159.4111785888672,294.673583984375,644.8818969726562,540.0,978.68408203125,588.5992431640625,188.0,10760.208984375,222.9118194580078,273.7640686035156,192.0
2022-06-14,50.0,494.0,971.0181274414062,153.0,122.0,226.71470642089844,,825.0,521.0699462890625,170.30262756347656,307.0251770019531,635.6692504882812,540.0,1003.0294799804688,588.5992431640625,190.0,10785.1748046875,236.07589721679688,285.7976379394531,190.0
2022-06-15,50.0,478.0,907.5847778320312,151.0,117.0,212.76304626464844,,775.0,516.7989501953125,163.3717041015625,317.9255065917969,621.8504028320312,530.0,1032.243896484375,549.9449462890625,186.0,10585.44921875,220.27899169921875,278.27667236328125,192.0
2022-06-16,50.0,482.0,917.3438110351562,156.0,114.0,204.04324340820312,,850.0,516.7989501953125,162.38157653808594,343.3595275878906,626.4566650390625,494.0,1041.9820556640625,565.758056640625,188.0,10485.5869140625,208.87013244628906,282.7892761230469,188.0
2022-06-17,50.0,470.0,888.0668334960938,151.0,110.0,207.53115844726562,,935.0,516.7989501953125,155.45065307617188,319.7422180175781,626.4566650390625,460.0,1095.5419921875,565.758056640625,187.0,10760.208984375,223.7894287109375,281.2354431152344,181.0
2022-06-20,50.0,444.0,912.4642333984375,151.0,105.0,198.8113555908203,,875.0,525.341064453125,159.4111785888672,303.3917541503906,612.6377563476562,476.0,1202.66162109375,553.4590454101562,188.0,10485.5869140625,220.70761108398438,279.6816711425781,180.0
2022-06-21,50.0,440.0,936.8617553710938,153.0,106.0,205.78720092773438,,945.0,533.8831787109375,158.42105102539062,307.0251770019531,640.2755737304688,575.0,1246.4832763671875,576.3001708984375,190.0,10585.44921875,219.8067626953125,287.4505920410156,183.0
2022-06-22,50.0,440.0,922.2232666015625,160.0,107.0,204.04324340820312,,900.0,521.0699462890625,158.42105102539062,307.0251770019531,603.4251708984375,715.0,1202.66162109375,560.487060546875,190.0,10685.3115234375,223.41015625,281.2354431152344,177.0
2022-06-23,50.0,440.0,1014.9334716796875,157.0,108.0,193.57948303222656,,930.0,525.341064453125,160.40130615234375,288.8580322265625,561.968505859375,890.0,1222.1378173828125,521.832763671875,187.0,10735.244140625,217.10421752929688,278.1278991699219,176.0
2022-06-24,50.0,440.0,971.0181274414062,161.0,108.0,195.3234405517578,,995.0,538.154296875,159.4111785888672,288.8580322265625,571.1810913085938,830.0,1285.4359130859375,511.2906494140625,189.0,10934.96875,222.50930786132812,279.6816711425781,172.0
2022-06-27,50.0,446.0,1014.9334716796875,161.0,106.0,214.50698852539062,,930.0,546.6964111328125,159.4111785888672,288.8580322265625,603.4251708984375,775.0,1280.566650390625,565.758056640625,191.0,10785.1748046875,238.72454833984375,281.2354431152344,176.0
2022-06-28,50.0,416.0,1068.6080322265625,155.0,109.0,209.27511596679688,,865.0,542.42529296875,157.43092346191406,288.8580322265625,585.0,725.0,1309.78125,562.2440185546875,193.0,10860.072265625,243.22879028320312,287.4505920410156,181.0
2022-06-29,50.0,422.0,1156.4385986328125,156.0,109.0,197.06739807128906,,940.0,521.0699462890625,156.44078063964844,283.4078674316406,585.0,675.0,1265.95947265625,523.5897827148438,191.0,10485.5869140625,234.22032165527344,316.9725646972656,188.0
2022-06-30,50.0,400.0,1214.9925537109375,155.0,110.0,184.8596954345703,,875.0,525.341064453125,153.47039794921875,265.24066162109375,566.5747680664062,630.0,1309.78125,488.449462890625,189.0,10535.5185546875,242.3279571533203,295.21954345703125,177.0
2022-07-01,50.0,410.0,1132.041259765625,154.0,105.0,173.52395629882812,,815.0,491.1725158691406,150.5,259.79052734375,529.7244262695312,590.0,1402.2935791015625,455.0662841796875,184.0,10535.5185546875,227.91439819335938,276.5741271972656,174.0
2022-07-04,50.0,412.0,1053.969482421875,154.0,115.0,167.4200897216797,,895.0,457.0039978027344,142.57894897460938,247.07351684570312,520.5117797851562,550.0,1343.86474609375,423.4400329589844,176.0,10535.5185546875,217.10421752929688,271.9127502441406,175.0
2022-07-05,50.0,416.0,1014.9334716796875,156.0,126.0,174.39593505859375,,970.0,474.0882568359375,178.2236785888672,259.79052734375,548.1495971679688,570.0,1436.377197265625,421.68304443359375,180.0,10535.5185546875,231.5177764892578,275.0202941894531,176.0
2022-07-06,50.0,462.0,961.2591552734375,156.0,118.0,176.139892578125,,970.0,474.0882568359375,196.04605102539062,256.1571044921875,543.5432739257812,535.0,1407.1627197265625,393.5708312988281,181.0,10535.5185546875,231.5177764892578,282.78924560546875,172.0
2022-07-07,50.0,430.0,1014.9334716796875,162.0,110.0,188.3476104736328,,905.0,474.0882568359375,183.17433166503906,272.507568359375,561.968505859375,525.0,1426.6390380859375,409.3839416503906,179.0,10535.5185546875,235.1211700439453,282.78924560546875,173.0
2022-07-08,50.0,400.0,1014.9334716796875,166.0,109.0,184.8596954345703,,995.0,478.3593444824219,171.29275512695312,268.8741149902344,585.0,510.0,1329.257568359375,441.7037353515625,181.0,10535.5185546875,236.92286682128906,281.2354431152344,173.0
2022-07-11,50.0,372.0,975.8976440429688,167.0,109.0,197.06739807128906,,930.0,481.13922119140625,167.3322296142578,268.8741149902344,571.1810913085938,535.0,1236.7451171875,439.908203125,180.0,10535.5185546875,237.82371520996094,289.00439453125,177.0
2022-07-12,50.0,348.0,990.5360717773438,167.0,109.0,200.55532836914062,,915.0,498.9592590332031,167.3322296142578,272.507568359375,589.6062622070312,535.0,1212.399658203125,457.8636169433594,181.0,10535.5185546875,254.0389862060547,285.8968200683594,176.0
2022-07-13,50.0,352.0,1000.2950439453125,168.0,104.0,195.3234405517578,,855.0,498.9592590332031,166.34210205078125,267.0574035644531,571.1810913085938,665.0,1246.4832763671875,450.68145751953125,183.0,10535.5185546875,245.93133544921875,295.21954345703125,186.0
2022-07-14,50.0,328.0,1024.6925048828125,173.0,114.0,193.57948303222656,,800.0,498.9592590332031,162.38157653808594,272.507568359375,575.7874145507812,620.0,1280.566650390625,477.6146240234375,185.0,10535.5185546875,236.92286682128906,293.6657409667969,179.0
2022-07-15,50.0,308.0,956.3796997070312,166.0,107.0,195.3234405517578,,775.0,494.5041809082031,155.45065307617188,268.8741149902344,557.3621826171875,580.0,1285.4359130859375,474.02349853515625,184.0,10535.5185546875,232.41864013671875,287.4505920410156,179.0
2022-07-18,50.0,314.0,927.102783203125,167.0,101.0,216.25094604492188,,725.0,498.9592590332031,157.43092346191406,290.6747131347656,580.3936767578125,600.0,1338.9957275390625,475.8190612792969,182.0,10535.5185546875,238.72454833984375,295.21954345703125,172.0
2022-07-19,50.0,310.0,917.3438110351562,165.0,101.0,209.27511596679688,,760.0,494.5041809082031,151.49012756347656,285.2245788574219,575.7874145507812,610.0,1319.519287109375,481.2056579589844,184.0,10535.5185546875,240.52626037597656,302.9884948730469,175.0
2022-07-20,50.0,292.0,902.705322265625,164.0,100.0,224.9707489013672,,760.0,503.4142150878906,153.47039794921875,288.8580322265625,589.6062622070312,615.0,1416.9007568359375,497.3655700683594,185.0,10535.5185546875,241.42710876464844,318.5263366699219,177.0
2022-07-21,50.0,296.0,917.3438110351562,162.0,102.0,221.4828338623047,,745.0,498.9592590332031,151.49012756347656,283.4078674316406,589.6062622070312,625.0,1558.10400390625,499.1611328125,185.0,10535.5185546875,238.72454833984375,330.9566345214844,179.0
2022-07-22,50.0,298.0,941.7412719726562,160.0,101.0,212.76304626464844,,735.0,503.4142150878906,152.48025512695312,281.59112548828125,585.0,635.0,1450.984375,513.5254516601562,187.0,10535.5185546875,223.41015625,318.5263366699219,180.0
2022-07-25,50.0,300.0,972.1061401367188,155.0,100.0,223.22679138183594,,705.0,507.86920166015625,148.5197296142578,276.1409912109375,571.1810913085938,675.0,1368.2100830078125,477.6146240234375,185.0,10535.5185546875,214.4016876220703,302.9884948730469,176.0
2022-07-26,50.0,304.0,991.6459350585938,146.0,100.0,212.76304626464844,156.50111389160156,700.0,503.4142150878906,150.5,276.1409912109375,575.7874145507812,665.0,1436.377197265625,459.6591491699219,186.0,10535.5185546875,223.41015625,307.6498718261719,176.0
2022-07-27,50.0,314.0,1001.4158325195312,146.0,100.0,198.8113555908203,168.02267456054688,685.0,507.86920166015625,150.5,276.1409912109375,603.4251708984375,660.0,1338.9957275390625,459.6591491699219,185.0,10535.5185546875,225.21185302734375,299.8808898925781,178.0
2022-07-28,50.0,306.0,952.5663452148438,147.0,99.0,211.0190887451172,184.34487915039062,745.0,498.9592590332031,153.47039794921875,277.95770263671875,621.8504028320312,635.0,1304.912109375,470.43243408203125,186.0,10535.5185546875,222.50930786132812,307.6498718261719,183.0
2022-07-29,50.0,294.0,928.1414794921875,146.0,99.0,205.78720092773438,179.5442352294922,720.0,494.5041809082031,154.4605255126953,276.1409912109375,603.4251708984375,630.0,1232.91015625,465.0458068847656,186.0,10535.5185546875,223.41015625,307.6498718261719,179.0
2022-08-01,50.0,274.0,933.0264282226562,145.0,100.0,252.87411499023438,180.5043487548828,700.0,494.5041809082031,150.5,290.6747131347656,631.06298828125,640.0,1306.884765625,526.09423828125,187.0,9811.513671875,227.91439819335938,315.41876220703125,184.0
2022-08-02,50.0,260.0,918.37158203125,143.0,99.0,242.41033935546875,187.2252655029297,690.0,494.5041809082031,148.5197296142578,281.59112548828125,612.6377563476562,665.0,1380.859375,533.2764282226562,187.0,9137.4404296875,227.01353454589844,309.2036437988281,184.0
2022-08-03,50.0,246.0,913.4866333007812,144.0,98.0,238.92242431640625,193.9461669921875,680.0,490.04925537109375,148.5197296142578,279.7744445800781,585.0,730.0,1444.970703125,536.8675537109375,185.0,8613.16015625,226.11270141601562,298.3271179199219,184.0
2022-08-04,50.0,234.0,918.37158203125,145.0,96.0,240.6663818359375,230.43109130859375,675.0,494.5041809082031,150.5,281.59112548828125,585.0,680.0,1528.80859375,529.6853637695312,187.0,8313.572265625,223.41015625,301.4346923828125,184.0
2022-08-05,50.0,220.0,913.4866333007812,147.0,96.0,242.41033935546875,288.0388488769531,640.0,494.5041809082031,148.5197296142578,281.59112548828125,580.3936767578125,680.0,1642.236328125,524.2987060546875,189.0,8063.91552734375,230.61692810058594,299.8808898925781,184.0
2022-08-08,50.0,218.0,898.831787109375,148.0,98.0,233.6905517578125,359.0884704589844,645.0,494.5041809082031,147.52960205078125,279.7744445800781,575.7874145507812,660.0,1671.826171875,511.72991943359375,189.0,8188.74365234375,229.71609497070312,302.9884948730469,180.0
2022-08-09,50.0,216.0,903.7167358398438,148.0,98.0,228.45867919921875,384.05181884765625,650.0,490.04925537109375,150.5,277.95770263671875,580.3936767578125,695.0,1558.3984375,506.3432922363281,190.0,7941.99267578125,227.01353454589844,304.5422668457031,177.0
2022-08-10,50.0,212.0,1011.185791015625,153.0,97.0,233.6905517578125,366.7695007324219,640.0,485.5942077636719,147.52960205078125,276.1409912109375,575.7874145507812,700.0,1469.62890625,502.6874084472656,187.0,7842.09326171875,228.81524658203125,301.4346923828125,179.0
2022-08-11,50.0,198.0,1045.3804931640625,152.0,97.0,230.20263671875,385.9720764160156,640.0,485.5942077636719,149.50987243652344,277.95770263671875,575.7874145507812,690.0,1494.287109375,493.547607421875,187.0,7892.04296875,227.01353454589844,299.8808898925781,179.0
2022-08-12,50.0,188.0,1064.9202880859375,152.0,97.0,233.6905517578125,382.1315612792969,605.0,490.04925537109375,149.50987243652344,276.1409912109375,571.1810913085938,675.0,1548.53515625,491.7196960449219,186.0,8016.9169921875,226.11270141601562,299.8808898925781,174.0
2022-08-15,50.0,175.0,1089.3450927734375,151.0,96.0,231.94659423828125,412.8556823730469,575.0,490.04925537109375,149.50987243652344,276.1409912109375,575.7874145507812,630.0,1637.3046875,475.2680969238281,187.0,8066.86669921875,214.4016876220703,301.4346923828125,174.0
2022-08-16,50.0,236.0,1172.3892822265625,152.0,98.0,235.43450927734375,458.9419250488281,610.0,494.5041809082031,149.50987243652344,268.8741149902344,575.7874145507812,640.0,1523.876953125,477.09600830078125,187.0,8116.81640625,215.3025360107422,299.8808898925781,173.0
2022-08-18,50.0,254.0,1147.9644775390625,153.0,97.0,247.6422119140625,455.1014099121094,650.0,485.5942077636719,151.49012756347656,265.24066162109375,575.7874145507812,635.0,1454.833984375,484.4078063964844,188.0,8266.6650390625,219.8067626953125,299.8808898925781,174.0
2022-08-19,50.0,268.0,1133.3096923828125,157.0,97.0,231.94659423828125,441.65960693359375,650.0,498.9592590332031,156.44078063964844,268.8741149902344,566.5747680664062,635.0,1514.013671875,482.57989501953125,188.0,8291.640625,218.00506591796875,298.3271179199219,174.0
2022-08-22,50.0,260.0,1089.3450927734375,158.0,97.0,216.25094604492188,428.2177734375,625.0,490.04925537109375,154.4605255126953,261.6072692871094,571.1810913085938,650.0,1410.44921875,462.472412109375,188.0,8266.6650390625,214.4016876220703,298.3271179199219,173.0
2022-08-23,50.0,242.0,1069.8052978515625,157.0,96.0,212.76304626464844,430.1380310058594,635.0,485.5942077636719,151.49012756347656,265.24066162109375,561.968505859375,660.0,1311.81640625,455.1605529785156,192.0,8141.79150390625,218.9059295654297,299.8808898925781,179.0
2022-08-24,50.0,234.0,1069.8052978515625,161.0,96.0,216.25094604492188,441.65960693359375,635.0,490.04925537109375,151.49012756347656,267.0574035644531,566.5747680664062,685.0,1223.046875,460.6444396972656,189.0,8141.79150390625,214.4016876220703,298.3271179199219,177.0
2022-08-25,50.0,250.0,1020.9556274414062,165.0,94.0,211.0190887451172,432.0583190917969,620.0,481.13922119140625,157.43092346191406,265.24066162109375,566.5747680664062,690.0,1193.45703125,455.1605529785156,189.0,8141.79150390625,214.4016876220703,298.3271179199219,179.0
2022-08-26,50.0,236.0,1011.185791015625,167.0,96.0,214.50698852539062,424.37725830078125,620.0,472.2292785644531,151.49012756347656,267.0574035644531,575.7874145507812,685.0,1193.45703125,442.3648986816406,191.0,8141.79150390625,215.3025360107422,296.7733154296875,191.0
2022-08-29,50.0,242.0,942.7964477539062,166.0,93.0,209.27511596679688,403.25439453125,600.0,476.68426513671875,157.43092346191406,265.24066162109375,571.1810913085938,745.0,1144.140625,451.5046691894531,195.0,8116.81640625,210.7982940673828,299.8808898925781,198.0
2022-08-30,50.0,238.0,952.5663452148438,167.0,94.0,209.27511596679688,414.7759704589844,595.0,476.68426513671875,154.4605255126953,270.69085693359375,580.3936767578125,775.0,1084.9609375,478.9239807128906,196.0,8141.79150390625,213.50083923339844,299.8808898925781,199.0
2022-08-31,50.0,236.0,952.5663452148438,169.0,96.0,211.0190887451172,414.7759704589844,570.0,467.7742614746094,153.47039794921875,268.8741149902344,571.1810913085938,750.0,1124.4140625,471.6121520996094,192.0,8291.640625,218.9059295654297,299.8808898925781,189.0
2022-09-01,51.0,234.0,913.4866333007812,169.0,97.0,211.0190887451172,410.9354553222656,600.0,476.68426513671875,154.4605255126953,265.24066162109375,566.5747680664062,755.0,1139.208984375,460.6444396972656,193.0,8191.74072265625,216.203369140625,298.3271179199219,193.0
2022-09-02,50.0,232.0,913.4866333007812,172.0,96.0,209.27511596679688,407.0949401855469,590.0,472.2292785644531,152.48025512695312,277.95770263671875,561.968505859375,745.0,1144.140625,456.9885559082031,194.0,8491.4384765625,214.4016876220703,296.7733154296875,196.0
2022-09-05,50.0,232.0,918.37158203125,167.0,98.0,211.0190887451172,380.2113037109375,590.0,472.2292785644531,152.48025512695312,272.507568359375,543.5432739257812,730.0,1129.345703125,447.8487548828125,195.0,8391.5390625,214.4016876220703,295.21954345703125,195.0
2022-09-06,50.0,226.0,913.4866333007812,168.0,98.0,214.50698852539062,355.2479248046875,590.0,476.68426513671875,155.45065307617188,270.69085693359375,548.1495971679688,730.0,1099.755859375,451.5046691894531,195.0,8291.640625,213.50083923339844,298.3271179199219,199.0
2022-09-07,50.0,232.0,898.831787109375,162.0,97.0,221.4828338623047,332.204833984375,595.0,472.2292785644531,169.3125,270.69085693359375,548.1495971679688,720.0,1203.3203125,449.67669677734375,195.0,8266.6650390625,211.6991424560547,301.4346923828125,199.0
2022-09-08,50.0,232.0,908.6016845703125,158.0,98.0,219.73887634277344,309.1617126464844,555.0,472.2292785644531,163.3717041015625,272.507568359375,548.1495971679688,690.0,1154.00390625,447.8487548828125,198.0,8191.74072265625,208.0957489013672,301.4346923828125,214.0
2022-09-09,50.0,226.0,898.831787109375,159.0,107.0,223.22679138183594,322.603515625,520.0,481.13922119140625,161.39144897460938,277.95770263671875,543.5432739257812,685.0,1109.619140625,446.02081298828125,197.0,8366.564453125,201.78982543945312,299.8808898925781,212.0
2022-09-12,50.0,228.0,947.681396484375,159.0,100.0,224.9707489013672,311.08197021484375,645.0,481.13922119140625,166.34210205078125,276.1409912109375,561.968505859375,695.0,1035.64453125,456.9885559082031,198.0,8541.388671875,190.9796600341797,298.3271179199219,216.0
2022-09-13,50.0,230.0,976.9910888671875,163.0,99.0,226.71470642089844,309.1617126464844,605.0,481.13922119140625,166.34210205078125,277.95770263671875,566.5747680664062,705.0,1025.78125,484.4078063964844,199.0,8866.0615234375,199.98812866210938,299.8808898925781,220.0
2022-09-14,50.0,228.0,962.3362426757812,161.0,107.0,226.71470642089844,326.4440612792969,630.0,481.13922119140625,168.32235717773438,277.95770263671875,552.7559204101562,720.0,1030.712890625,484.4078063964844,197.0,9140.7841796875,198.18643188476562,298.3271179199219,218.0
2022-09-15,51.0,228.0,942.7964477539062,160.0,100.0,221.4828338623047,332.204833984375,670.0,472.2292785644531,167.3322296142578,272.507568359375,552.7559204101562,710.0,1006.0546875,469.7842102050781,199.0,8641.2880859375,195.48388671875,299.8808898925781,222.0
2022-09-16,50.0,222.0,889.0618896484375,164.0,98.0,212.76304626464844,322.603515625,625.0,476.68426513671875,162.38157653808594,272.507568359375,543.5432739257812,690.0,986.328125,471.6121520996094,195.0,8841.0859375,190.9796600341797,299.8808898925781,220.0
2022-09-19,50.0,208.0,898.831787109375,154.0,96.0,211.0190887451172,313.0022277832031,585.0,472.2292785644531,155.45065307617188,268.8741149902344,543.5432739257812,690.0,991.259765625,453.3326110839844,198.0,9015.91015625,182.8720245361328,298.3271179199219,252.0
2022-09-20,50.0,200.0,903.7167358398438,150.0,95.0,216.25094604492188,311.08197021484375,605.0,476.68426513671875,154.4605255126953,267.0574035644531,548.1495971679688,690.0,991.259765625,446.02081298828125,196.0,9265.658203125,172.5122833251953,296.7733154296875,260.0
2022-09-21,50.0,206.0,908.6016845703125,150.0,95.0,214.50698852539062,316.8427734375,600.0,458.8642883300781,152.48025512695312,267.0574035644531,543.5432739257812,685.0,986.328125,446.02081298828125,195.0,9040.884765625,173.41311645507812,292.1119689941406,258.0
2022-09-22,50.0,210.0,898.831787109375,155.0,93.0,224.9707489013672,311.08197021484375,585.0,467.7742614746094,151.49012756347656,265.24066162109375,538.93701171875,680.0,986.328125,447.8487548828125,197.0,9090.8349609375,176.5660858154297,295.21954345703125,278.0
2022-09-23,55.0,206.0,893.9468383789062,155.0,93.0,221.4828338623047,326.4440612792969,570.0,467.7742614746094,150.5,267.0574035644531,538.93701171875,680.0,1035.64453125,446.02081298828125,214.0,9140.7841796875,170.26016235351562,293.6657409667969,322.0
2022-09-26,60.0,200.0,884.1769409179688,154.0,89.0,216.25094604492188,339.8858337402344,565.0,463.3192443847656,150.5,267.0574035644531,525.1181030273438,660.0,1010.986328125,436.88104248046875,208.0,9065.859375,162.15252685546875,285.8968200683594,300.0
